path,filename,extension,size_bytes,sha256,last_modified,language,probable_stage,purpose,direct_inputs,direct_outputs,referenced_by,calls_or_imports,hard_coded_paths,status,replacement,confidence,notes
config_resume_after60_nt8.json,config_resume_after60_nt8.json,.json,5570,49e04408b2c7c9a8b9c88e37cd5c14d177980019bffb514bfd698cab576bd2d0,2026-07-01T10:31:58,JSON,rough surface,{,_standard_kerogen_plate.gro; _standard_kerogen_plate_PBC_VIEW_3x3.gro,_standard_kerogen_plate.gro; _standard_kerogen_plate_PBC_VIEW_3x3.gro,19_CONTINUE_RMS300_AFTER60_THEN_RUN600_900.bat,,F:\\gromacs some software\\gmx2018.8\\bin\\gmx.exe,ACTIVE,,0.72,References current named workflow artifacts.
config_rms0_nt8.json,config_rms0_nt8.json,.json,5501,495a7fc5f0e9e09158dbd78a2bec77893772e92bd49162bf9850e7d35009003a,2026-07-03T11:42:32,JSON,rough surface,{,_standard_kerogen_plate.gro; _standard_kerogen_plate_PBC_VIEW_3x3.gro,_standard_kerogen_plate.gro; _standard_kerogen_plate_PBC_VIEW_3x3.gro,27_BUILD_RUN_RMS0_ONLY_NT8.bat,,F:\\gromacs some software\\gmx2018.8\\bin\\gmx.exe,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
FILE_INVENTORY_SHA256.txt,FILE_INVENTORY_SHA256.txt,.txt,897,c931c00e272039ae01e254aa6e3c59b9a0eadcf7ef18b981ed3158df3b67d116,2026-06-29T09:54:15,Text,graphene pressing,25361ee3597755f3547bca40ebe0c8f21bc5a6bd3c59ff6832a58ff75897294c        2205  01_SCRIPTS/apply_graphene_patch_settings.py,,,,66aced91fd372ddd965b7dc312427ea7164e8b0da55b9d494a994292184cee90       11376  01_SCRIPTS/run_wall_case.py; cc780b19d4cd2e33681b8a475ea98db5c920a1fcf3836f3ed2cd1c132ed4558f       16748  01_SCRIPTS/build_graphene_cases.py,,UNKNOWN,,0.5,No definitive runtime evidence found in static audit.
GITHUB_WORKFLOW.md,GITHUB_WORKFLOW.md,.md,925,a782cf25a39871baaae4e2a4da3cb4abe4bf996b4d70406991804905612ff0cb,2026-07-06T14:02:15,Markdown,8nm mirrored pore,# Recommended GitHub workflow,PORE_8NM_BUILD_REPORT_ALL.csv,PORE_8NM_BUILD_REPORT_ALL.csv,README.md; RELEASE_MANIFEST_SHA256.json,,,UNKNOWN,,0.5,No definitive runtime evidence found in static audit.
illite_below_exact_final_kerogen_v28_config.json,illite_below_exact_final_kerogen_v28_config.json,.json,1283,ac07f963614746c5827106815cb04462c3cf98a0333fa999325265c0d023a1be,2026-07-06T10:28:52,JSON,illite wall,{,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro,,,,ACTIVE,,0.72,References current named workflow artifacts.
illite_below_raw_final_kerogen_v29_config.json,illite_below_raw_final_kerogen_v29_config.json,.json,1205,9fbcc7689a91cbb24871bcd8bd2d90d9a5a7b84e8565b2bbc40ad811c01a9642,2026-07-06T10:43:08,JSON,illite wall,{,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro,,,,SUPERSEDED,illite_below_raw_final_kerogen_v31_config.json,0.7,Older versioned file; not classified solely by name because references and stage were also checked.
illite_below_raw_final_kerogen_v30_config.json,illite_below_raw_final_kerogen_v30_config.json,.json,1233,b707d09cb7be11daca0cde92f1b878de0d8877a5eed81bd32cf94dfaf096d139,2026-07-06T10:50:26,JSON,illite wall,{,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro,01_SCRIPTS/add_illite_below_raw_final_kerogen_v30.py,,,SUPERSEDED,illite_below_raw_final_kerogen_v31_config.json,0.7,Older versioned file; not classified solely by name because references and stage were also checked.
illite_below_raw_final_kerogen_v31_config.json,illite_below_raw_final_kerogen_v31_config.json,.json,1353,542b891b4cae6d0c902b686813f9319b9ddcb8f133fd8ee46324de29b12e45ce,2026-07-06T10:58:26,JSON,illite wall,{,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro,01_SCRIPTS/add_illite_below_raw_final_kerogen_v31.py; 41_BUILD_THICKER_ILLITE_BELOW_RAW_FINAL_KEROGEN_ALL_V31.bat; 42_BUILD_THICKER_ILLITE_BELOW_RAW_FINAL_KEROGEN_ONE_V31.bat,,,ACTIVE,,0.72,References current named workflow artifacts.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/illite.itp,illite.itp,.itp,62055,c5d76a2cb4a97ecad261c66a041b97b29b8a6860a3e46b31af8338ec0ad5ad2a,2026-07-01T20:17:47,GROMACS ITP,illite wall,; Created by AuToFF,,,01_SCRIPTS/build_illite_under_kerogen.py; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p000/RMS_0p000_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p300/RMS_0p300_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p600/RMS_0p600_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p900/RMS_0p900_build_report.json,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/illite.top,illite.top,.top,376,4a29f1801381cdc46818dbd4d4ba2391dd59d9086ac99aa4672c34d31cf0b48f,2026-07-01T20:17:47,GROMACS TOP,illite wall,; Created by AuToFF,illi.itp; illi_ATP.itp,illi.itp; illi_ATP.itp,,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/illite_ATP.itp,illite_ATP.itp,.itp,671,a04929593780e6fcb18127d49adf9eb4e6ffa4f99ea981921c3b48edbcc6e103,2026-07-01T20:17:47,GROMACS ITP,illite wall,; Created by AuToFF,,,,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.itp,kero.itp,.itp,466340,d3b8fcfdbb862300636e620710ac5b2236dcc876828693af766842f4bed71f61,2026-05-29T16:07:57,GROMACS ITP,illite wall,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/prepare_raspa2_gcmc.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; 4nm_pore_raspa2_config.json; 8nm_pore_raspa2_config.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top,kero.top,.top,387,37744175bffa1d1a8eb5047386445a7980a4804a0ac9f1b1eb7d2613c82d74a7,2026-06-01T16:07:03,GROMACS TOP,illite wall,; Created by AuToFF,kero.itp; kero_ATP.itp,kero.itp; kero_ATP.itp,00_CHECK_ENVIRONMENT.bat; 00_INPUT/PUT_kero_ATP.itp_HERE.txt; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/PUT_kero_ATP.itp_HERE.txt,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero_ATP.itp,kero_ATP.itp,.itp,3910,9e4250fd9a062de7ceb95ed2233e1dab48bd37d8a925933e27d56053171eb2c5,2026-05-20T16:22:16,GROMACS ITP,illite wall,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/PUT_kero_ATP.itp_HERE.txt; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/PUT_kero_ATP.itp_HERE.txt; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/PUT_kero_ATP.itp_HERE.txt,PUT_kero_ATP.itp_HERE.txt,.txt,68,02391cfc357042ac5f4abd587e027e7a12642492469b59817017f2c9ba244625,2026-06-26T09:33:50,Text,illite wall,Copy the kero_ATP.itp file referenced by kero.top into this folder.,kero.top; kero_ATP.itp,kero.top; kero_ATP.itp,,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p000/illite.itp,illite.itp,.itp,62055,c5d76a2cb4a97ecad261c66a041b97b29b8a6860a3e46b31af8338ec0ad5ad2a,2026-07-01T20:17:47,GROMACS ITP,illite wall,; Created by AuToFF,,,01_SCRIPTS/build_illite_under_kerogen.py; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p000/RMS_0p000_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p300/RMS_0p300_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p600/RMS_0p600_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p900/RMS_0p900_build_report.json,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p000/RMS_0p000_build_report.json,RMS_0p000_build_report.json,.json,1891,06e909309bbc656690c9432673d088974c7fd1bcbefcd4ba1edfd301a62d8f69,2026-07-06T10:58:49,JSON,illite wall,{,00_INPUT\\illite.gro; 00_INPUT\\illite.itp; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p000\\RMS_0p000_EXACT_KEROGEN_INPUT_COPY.gro; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p000\\RMS_0p000_EXACT_kerogen_plus_illite.gro; KEROGEN_ONLY_FINALS\\RAW_KEEP_COORDINATES\\RMS_0p000_kerogen_only_raw_from_final.gro; final_structure_pull.gro,00_INPUT\\illite.gro; 00_INPUT\\illite.itp; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p000\\RMS_0p000_EXACT_KEROGEN_INPUT_COPY.gro; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p000\\RMS_0p000_EXACT_kerogen_plus_illite.gro; KEROGEN_ONLY_FINALS\\RAW_KEEP_COORDINATES\\RMS_0p000_kerogen_only_raw_from_final.gro; final_structure_pull.gro,,,,ACTIVE,,0.8,Located in protected/current workflow directory.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p300/illite.itp,illite.itp,.itp,62055,c5d76a2cb4a97ecad261c66a041b97b29b8a6860a3e46b31af8338ec0ad5ad2a,2026-07-01T20:17:47,GROMACS ITP,illite wall,; Created by AuToFF,,,01_SCRIPTS/build_illite_under_kerogen.py; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p000/RMS_0p000_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p300/RMS_0p300_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p600/RMS_0p600_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p900/RMS_0p900_build_report.json,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p300/RMS_0p300_build_report.json,RMS_0p300_build_report.json,.json,1890,a9c136368b3ab31d240804f8fe1e0b0479d98bb7af3fc08e3df8879e2b51b5d5,2026-07-06T10:58:51,JSON,illite wall,{,00_INPUT\\illite.gro; 00_INPUT\\illite.itp; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p300\\RMS_0p300_EXACT_KEROGEN_INPUT_COPY.gro; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p300\\RMS_0p300_EXACT_kerogen_plus_illite.gro; KEROGEN_ONLY_FINALS\\RAW_KEEP_COORDINATES\\RMS_0p300_kerogen_only_raw_from_final.gro; final_structure_pull.gro,00_INPUT\\illite.gro; 00_INPUT\\illite.itp; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p300\\RMS_0p300_EXACT_KEROGEN_INPUT_COPY.gro; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p300\\RMS_0p300_EXACT_kerogen_plus_illite.gro; KEROGEN_ONLY_FINALS\\RAW_KEEP_COORDINATES\\RMS_0p300_kerogen_only_raw_from_final.gro; final_structure_pull.gro,,,,ACTIVE,,0.8,Located in protected/current workflow directory.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p600/illite.itp,illite.itp,.itp,62055,c5d76a2cb4a97ecad261c66a041b97b29b8a6860a3e46b31af8338ec0ad5ad2a,2026-07-01T20:17:47,GROMACS ITP,illite wall,; Created by AuToFF,,,01_SCRIPTS/build_illite_under_kerogen.py; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p000/RMS_0p000_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p300/RMS_0p300_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p600/RMS_0p600_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p900/RMS_0p900_build_report.json,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p600/RMS_0p600_build_report.json,RMS_0p600_build_report.json,.json,1899,70d795ce56a921c5e72d01a304264a2e063a1c8a7c8b2ee19b152dba389bb127,2026-07-06T10:58:53,JSON,illite wall,{,00_INPUT\\illite.gro; 00_INPUT\\illite.itp; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p600\\RMS_0p600_EXACT_KEROGEN_INPUT_COPY.gro; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p600\\RMS_0p600_EXACT_kerogen_plus_illite.gro; KEROGEN_ONLY_FINALS\\RAW_KEEP_COORDINATES\\RMS_0p600_kerogen_only_raw_from_final.gro; final_structure_pull.gro,00_INPUT\\illite.gro; 00_INPUT\\illite.itp; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p600\\RMS_0p600_EXACT_KEROGEN_INPUT_COPY.gro; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p600\\RMS_0p600_EXACT_kerogen_plus_illite.gro; KEROGEN_ONLY_FINALS\\RAW_KEEP_COORDINATES\\RMS_0p600_kerogen_only_raw_from_final.gro; final_structure_pull.gro,,,,ACTIVE,,0.8,Located in protected/current workflow directory.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p900/illite.itp,illite.itp,.itp,62055,c5d76a2cb4a97ecad261c66a041b97b29b8a6860a3e46b31af8338ec0ad5ad2a,2026-07-01T20:17:47,GROMACS ITP,illite wall,; Created by AuToFF,,,01_SCRIPTS/build_illite_under_kerogen.py; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p000/RMS_0p000_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p300/RMS_0p300_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p600/RMS_0p600_build_report.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p900/RMS_0p900_build_report.json,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/RMS_0p900/RMS_0p900_build_report.json,RMS_0p900_build_report.json,.json,1880,a020700a341208994f73bd286e285d5cb5ec2d1c4db59cd7d027bef1357c1ad3,2026-07-06T10:58:54,JSON,illite wall,{,00_INPUT\\illite.gro; 00_INPUT\\illite.itp; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p900\\RMS_0p900_EXACT_KEROGEN_INPUT_COPY.gro; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p900\\RMS_0p900_EXACT_kerogen_plus_illite.gro; KEROGEN_ONLY_FINALS\\RAW_KEEP_COORDINATES\\RMS_0p900_kerogen_only_raw_from_final.gro; final_structure_pull.gro,00_INPUT\\illite.gro; 00_INPUT\\illite.itp; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p900\\RMS_0p900_EXACT_KEROGEN_INPUT_COPY.gro; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE\\RMS_0p900\\RMS_0p900_EXACT_kerogen_plus_illite.gro; KEROGEN_ONLY_FINALS\\RAW_KEEP_COORDINATES\\RMS_0p900_kerogen_only_raw_from_final.gro; final_structure_pull.gro,,,,ACTIVE,,0.8,Located in protected/current workflow directory.
illite_under_kerogen_config.json,illite_under_kerogen_config.json,.json,1491,b3b6d8efde95b658c1284e611f16b505c78c9374a1b81a91d2d0b2fbfe180459,2026-07-01T20:13:58,JSON,illite wall,{,02_GRAPHENE_CASES/{case}/02_RUN/STANDARD_KEROGEN_PLATE/{case}_standard_kerogen_plate.gro,02_GRAPHENE_CASES/{case}/02_RUN/STANDARD_KEROGEN_PLATE/{case}_standard_kerogen_plate.gro,01_SCRIPTS/build_illite_under_kerogen.py; 24_BUILD_ILLITE_UNDER_KEROGEN_ALL.bat,,,ACTIVE,,0.72,References current named workflow artifacts.
KEROGEN_ONLY_FINALS/kero.itp,kero.itp,.itp,466340,d3b8fcfdbb862300636e620710ac5b2236dcc876828693af766842f4bed71f61,2026-05-29T16:07:57,GROMACS ITP,RAW kerogen extraction,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/prepare_raspa2_gcmc.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; 4nm_pore_raspa2_config.json; 8nm_pore_raspa2_config.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
KEROGEN_ONLY_FINALS/kero.top,kero.top,.top,387,37744175bffa1d1a8eb5047386445a7980a4804a0ac9f1b1eb7d2613c82d74a7,2026-06-01T16:07:03,GROMACS TOP,RAW kerogen extraction,; Created by AuToFF,kero.itp; kero_ATP.itp,kero.itp; kero_ATP.itp,00_CHECK_ENVIRONMENT.bat; 00_INPUT/PUT_kero_ATP.itp_HERE.txt; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/PUT_kero_ATP.itp_HERE.txt,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
KEROGEN_ONLY_FINALS/kero_ATP.itp,kero_ATP.itp,.itp,3910,9e4250fd9a062de7ceb95ed2233e1dab48bd37d8a925933e27d56053171eb2c5,2026-05-20T16:22:16,GROMACS ITP,RAW kerogen extraction,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/PUT_kero_ATP.itp_HERE.txt; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/PUT_kero_ATP.itp_HERE.txt; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
